Station_Name,Beach_Name,Municipality,County_Name,Incident_Start_Date,Incident_End_Date,Location_Type_Name,Beach_Act_Type_Name,Beach_Reason_Type_Name,Beach_Reason_Type_Desc,Beach_Source_Type_Name,Beach_Source_Type_Desc,Beach_Indicator_Type_Name,Beach_Indicator_Type_Desc,Incident_Additional_Comments
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/19/2011,08/20/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/22/2011,08/23/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/23/2011,08/24/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/26/2011,08/27/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/27/2011,08/28/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/28/2011,08/29/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/29/2011,08/30/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/02/2012,06/03/2012,Ocean,CLOSURE,RAINFALL,1.62 in rainfall,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/23/2012,06/24/2012,Ocean,CLOSURE,RAINFALL,Rain 1.24 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/25/2012,06/26/2012,Ocean,CLOSURE,RAINFALL,Rain 0.97 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/29/2012,06/30/2012,Ocean,CLOSURE,RAINFALL,Rain 0.11 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/07/2012,07/08/2012,Ocean,CLOSURE,RAINFALL,Rain 0.15 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/16/2012,07/17/2012,Ocean,CLOSURE,RAINFALL,Rain 0.91 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/19/2012,07/20/2012,Ocean,CLOSURE,RAINFALL,Rain 0.25 in SMRSA,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/20/2012,07/21/2012,Ocean,CLOSURE,RAINFALL,Rain 1.03 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/26/2012,07/27/2012,Ocean,CLOSURE,RAINFALL,Rain 0.20 in SMRSA,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/28/2012,07/29/2012,Ocean,CLOSURE,RAINFALL,Rain 0.43 in 1 PM,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/06/2012,08/07/2012,Ocean,CLOSURE,RAINFALL,Rain 0.65 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/10/2012,08/11/2012,Ocean,CLOSURE,RAINFALL,Rain 0.51 in Noon,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/16/2012,08/17/2012,Ocean,CLOSURE,RAINFALL,Rain 0.4 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/18/2012,08/19/2012,Ocean,CLOSURE,RAINFALL,Rain 0.14 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/27/2012,08/28/2012,Ocean,CLOSURE,RAINFALL,Rain 0.62 in,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,05/25/2013,05/26/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,over 0.1 inches of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/08/2013,06/09/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,4.26" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/09/2013,06/10/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,4.26" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/18/2013,06/19/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.26" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/19/2013,06/20/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.93" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/27/2013,06/28/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.12" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/03/2013,07/04/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,1.93" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/09/2013,07/10/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.25"
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/10/2013,07/11/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.88" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/11/2013,07/12/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.1" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/12/2013,07/13/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.37" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/23/2013,07/24/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.41" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/29/2013,07/30/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.45" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/02/2013,08/03/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.52" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/08/2013,08/09/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.87" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/13/2013,08/14/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.18" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/22/2013,08/23/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.2" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/24/2013,08/25/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.12" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,09/01/2013,09/02/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,, 0.26" of rain
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/16/2014,07/17/2014,Ocean,CLOSURE,RAINFALL,Discharging through emergency spillway through beaches.,STORM,,PREEMPT,,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/17/2014,07/18/2014,Ocean,CLOSURE,ELEV_BACT,Discharging through emergency spillway through beaches.,STORM,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `260`{MC1072 : `260` MC1072N1 : `N/A` MC1072S1 : `120` MC1072S2 : `` MC1072S3 : ``}
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/13/2014,08/14/2014,Ocean,CLOSURE,RAINFALL,Discharging through the emergency spillway onto beach.,STORM,,PREEMPT,Spring Lake DPW opened the spillway at the Brown Ave. beach location. Flow from Wreck Pond is entering the ocean bathing areas.,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/14/2014,08/15/2014,Ocean,CLOSURE,RAINFALL,Discharging through emergency spillway through beaches.,STORM,,PREEMPT,Spring Lake DPW opened the spillway at the Brown Ave. beach location. Flow from Wreck Pond is entering the ocean bathing areas.,
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `620`{MC1072 : `620`}
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,06/20/2017,06/21/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1072 : `110`}
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,07/26/2017,07/27/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1072 : `110` MC1072N1 : `` MC1072S1 : `` MC1072S2 : `` MC1072S3 : ``}
MC1072,Beacon Blvd,Sea Girt Borough,Monmouth,08/31/2017,09/01/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `340`{MC1072 : `340`}
MC1082,New York Blvd,Sea Girt Borough,Monmouth,06/10/2014,06/11/2014,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `840`{MC1082 : `840`}
MC1082,New York Blvd,Sea Girt Borough,Monmouth,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `N/A`{MC1082 : `N/A`}
MC1082,New York Blvd,Sea Girt Borough,Monmouth,07/26/2016,07/27/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `370`{MC1082 : `370`}
MC1082,New York Blvd,Sea Girt Borough,Monmouth,07/25/2017,07/26/2017,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,State wide failures,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `140`{MC1082 : `140`}
MC1082,New York Blvd,Sea Girt Borough,Monmouth,08/08/2017,08/09/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1082 : `110`}
MC1081,Baltimore,Sea Girt Borough,Monmouth,06/28/2010,06/29/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1081,Baltimore,Sea Girt Borough,Monmouth,06/19/2012,06/20/2012,Ocean,CONTAM_ADV,ELEV_BACT,last rain 6/13/12 0.33 in,UNKNOWN,,ENTERO,,
MC1081,Baltimore,Sea Girt Borough,Monmouth,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `N/A`{MC1081 : `N/A`}
MC1065,7th Ave,Asbury Park City,Monmouth,08/29/2006,08/30/2006,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1065,7th Ave,Asbury Park City,Monmouth,08/26/2009,08/27/2009,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1065,7th Ave,Asbury Park City,Monmouth,06/20/2017,06/21/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1065 : `110`}
MC1050,1st Ave,Asbury Park City,Monmouth,08/29/2006,08/30/2006,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1050,1st Ave,Asbury Park City,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1050,1st Ave,Asbury Park City,Monmouth,08/29/2011,08/30/2011,Ocean,CLOSURE,RAINFALL,Sewage spill into Wesley,SSO,,PREEMPT,,
MC1050,1st Ave,Asbury Park City,Monmouth,08/30/2011,08/31/2011,Ocean,CONTAM_ADV,ELEV_BACT,Sewage spill into Wesley,SSO,,PREEMPT,,
MC1050,1st Ave,Asbury Park City,Monmouth,05/22/2012,05/23/2012,Ocean,CONTAM_ADV,ELEV_BACT,rain rough surf,UNKNOWN,,ENTERO,,
MC1024,3rd,Asbury Park City,Monmouth,08/29/2006,08/30/2006,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1024,3rd,Asbury Park City,Monmouth,06/20/2017,06/21/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `190`{MC1024 : `190`}
MC1043,Village Beach Club,Loch Arbour Village,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1043,Village Beach Club,Loch Arbour Village,Monmouth,08/30/2011,08/31/2011,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1041,Cedar,Allenhurst Borough,Monmouth,07/13/2005,07/14/2005,Ocean,CLOSURE,ELEV_BACT,Allenhurst - Cedar Avenue,UNKNOWN,,ENTERO,,
MC1041,Cedar,Allenhurst Borough,Monmouth,06/05/2007,06/06/2007,Ocean,CONTAM_ADV,SEWAGE,,SEWER_LINE,,PREEMPT,,
MC1041,Cedar,Allenhurst Borough,Monmouth,08/02/2011,08/03/2011,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1180S,Philips Ave,Deal Borough,Monmouth,08/02/2016,08/03/2016,Ocean,CONTAM_ADV,ELEV_BACT,Rainfall,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `130`{MC1180S : `130`}
MC1180S,Philips Ave,Deal Borough,Monmouth,06/20/2017,06/21/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `170`{MC1180S : `170`}
MC1180S,Philips Ave,Deal Borough,Monmouth,07/25/2017,07/26/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `130`{MC1180S : `130`}
MC1022,Deal Casino,Deal Borough,Monmouth,08/26/2009,08/27/2009,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1022,Deal Casino,Deal Borough,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1022,Deal Casino,Deal Borough,Monmouth,08/02/2011,08/03/2011,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1022,Deal Casino,Deal Borough,Monmouth,08/03/2011,08/04/2011,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1022,Deal Casino,Deal Borough,Monmouth,08/04/2011,08/05/2011,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1022,Deal Casino,Deal Borough,Monmouth,08/05/2011,08/06/2011,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1022,Deal Casino,Deal Borough,Monmouth,06/02/2015,06/03/2015,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `120`{MC1022 : `120`}
MC1022,Deal Casino,Deal Borough,Monmouth,08/02/2016,08/03/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `430`{MC1022 : `430`}
MC1039,Laird,Long Branch City,Monmouth,08/29/2006,08/30/2006,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1039,Laird,Long Branch City,Monmouth,06/10/2014,06/11/2014,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `150`{MC1039 : `150`}
MC1039,Laird,Long Branch City,Monmouth,07/29/2014,07/30/2014,Ocean,CONTAM_ADV,ELEV_BACT,,RUNOFF,Rain Event Ongoing Outfall Construction,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `330`{MC1039 : `330`}
MC1039,Laird,Long Branch City,Monmouth,08/02/2016,08/03/2016,Ocean,CONTAM_ADV,ELEV_BACT,Rainfall,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `130`{MC1039 : `130`}
MC1039,Laird,Long Branch City,Monmouth,06/06/2017,06/07/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1039 : `110`}
MC1039,Laird,Long Branch City,Monmouth,06/07/2017,06/08/2017,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `300`{MC1039 : `10` MC1039N1 : `70` MC1039S1 : `300` MC1039N2 : `` MC1039S2 : `` MC1039N3 : `` MC1039S3 : ``}
MC1084,Imperial House,Long Branch City,Monmouth,08/07/2012,08/08/2012,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1084,Imperial House,Long Branch City,Monmouth,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `248`{MC1084 : `248`}
MC1084,Imperial House,Long Branch City,Monmouth,06/07/2016,06/08/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `504`{MC1084 : `504`}
MC1023,North Bath,Long Branch City,Monmouth,08/29/2006,08/30/2006,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1023,North Bath,Long Branch City,Monmouth,08/07/2012,08/08/2012,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1023,North Bath,Long Branch City,Monmouth,06/04/2013,06/05/2013,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,Beach not open yet during week.  Rainfall 0.39".
MC1023,North Bath,Long Branch City,Monmouth,07/29/2014,07/30/2014,Ocean,CONTAM_ADV,ELEV_BACT,,RUNOFF,Rain Event,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `230`{MC1023 : `230`}
MC1023,North Bath,Long Branch City,Monmouth,07/21/2015,07/22/2015,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `212`{MC1023 : `212`}
MC1023,North Bath,Long Branch City,Monmouth,08/02/2016,08/03/2016,Ocean,CONTAM_ADV,ELEV_BACT,Rainfall,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `230`{MC1023 : `230`}
MC1023,North Bath,Long Branch City,Monmouth,06/20/2017,06/21/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `130`{MC1023 : `130`}
MC1023,North Bath,Long Branch City,Monmouth,07/25/2017,07/26/2017,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1023 : `110`}
MC1021,Elberon Bch Clb,Long Branch City,Monmouth,07/19/2011,07/20/2011,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1021,Elberon Bch Clb,Long Branch City,Monmouth,06/07/2016,06/08/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `196`{MC1021 : `196`}
MC1021,Elberon Bch Clb,Long Branch City,Monmouth,07/06/2016,07/07/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `700`{MC1021 : `700`}
MC1018,Atlantic Ave,Long Branch City,Monmouth,07/29/2014,07/30/2014,Ocean,CONTAM_ADV,ELEV_BACT,,RUNOFF,Rain Event,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `230`{MC1018 : `230`}
MC1018,Atlantic Ave,Long Branch City,Monmouth,08/09/2014,08/10/2014,Ocean,CLOSURE,OTHER,Beach was closed due to 11 syringes found at the tide line. A 5-gallon bucket was also found. The entire Long Branch beachfront was surveyed and no other trash or debris was found.,CSO,Trash: syringes and a bucket.,PREEMPT,Due to Trash Wash Up,11 syringes found.
MC1018,Atlantic Ave,Long Branch City,Monmouth,06/20/2017,06/21/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `340`{MC1018 : `340`}
MC1019,Joline,Long Branch City,Monmouth,07/29/2014,07/30/2014,Ocean,CONTAM_ADV,ELEV_BACT,,RUNOFF,Rain Event,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `260`{MC1019 : `260`}
MC1019,Joline,Long Branch City,Monmouth,08/09/2014,08/10/2014,Ocean,CLOSURE,OTHER,Beach was closed due to 11 syringes found at the tide line. A 5-gallon bucket was also found. The entire Long Branch beachfront was surveyed and no other trash or debris was found.,CSO,Trash: syringes and a bucket.,PREEMPT,Due to Trash Wash Up,11 syringes found.
MC1047,Ocean Beach Club,Long Branch City,Monmouth,08/20/2008,08/21/2008,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1047,Ocean Beach Club,Long Branch City,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1047,Ocean Beach Club,Long Branch City,Monmouth,08/02/2011,08/03/2011,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1020,South Bath,Long Branch City,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1020,South Bath,Long Branch City,Monmouth,06/10/2014,06/11/2014,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `250`{MC1020 : `250`}
MC1020,South Bath,Long Branch City,Monmouth,07/29/2014,07/30/2014,Ocean,CONTAM_ADV,ELEV_BACT,,RUNOFF,Rain Event,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `980`{MC1020 : `980`}
MC1020,South Bath,Long Branch City,Monmouth,06/06/2017,06/07/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1020 : `110`}
MC1020,South Bath,Long Branch City,Monmouth,06/07/2017,06/08/2017,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `170`{MC1020 : `170` MC1020N1 : `20` MC1020S1 : `100` MC1020N2 : `` MC1020S2 : `` MC1020N3 : `` MC1020S3 : ``}
MC1020,South Bath,Long Branch City,Monmouth,07/25/2017,07/26/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `320`{MC1020 : `320`}
MC1071,Union Ave,Spring Lake Borough,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1071,Union Ave,Spring Lake Borough,Monmouth,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `280`{MC1071 : `280`}
MC1070,York Ave,Spring Lake Borough,Monmouth,06/04/2005,06/05/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - York Ave.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,06/23/2005,06/24/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - York Ave.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,06/27/2005,06/28/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - York Ave.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,06/30/2005,07/01/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - York Ave.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,07/02/2005,07/03/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - York Ave.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,07/08/2005,07/09/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - York Ave.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,07/14/2005,07/15/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - York Ave.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,07/17/2005,07/18/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - York Ave.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,07/28/2005,07/29/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - York Ave.,STORM,,PREEMPT,,
